ID,wav,semantics,transcript
3293,fine-tune/20180312-0900-PLENARY-14-en_20180312-20:19:31_2,[],this is why i find it appalling that this convention's ratification is so problematic in some member states including my own.
3294,fine-tune/20180312-0900-PLENARY-14-en_20180312-20:19:31_3,[],the fact that governments are reluctant to ratify this key instrument shows how little they care about women's safety.
3295,fine-tune/20180312-0900-PLENARY-14-en_20180312-20:19:31_5,[],in these cases i say that not to do so will cost women's lives.
3296,fine-tune/20180312-0900-PLENARY-14-en_20180312-20:19:31_6,[{'type': 'gpe'| 'filler': 'bulgaria'}],in bulgaria the use of transphobic and homophobic arguments against this convention is very disappointing.
3297,fine-tune/20180312-0900-PLENARY-14-en_20180312-20:19:31_8,[{'type': 'law'| 'filler': 'istanbul convention'}| {'type': 'norp'| 'filler': 'bulgarian'}],i call on the bulgarian government to revise its position on this crucial issue and stand by the istanbul convention.
3298,fine-tune/20180312-0900-PLENARY-14-en_20180312-20:34:59_3,[],it will make our society a safer place for women and girls.
3299,fine-tune/20180312-0900-PLENARY-14-en_20180312-20:34:59_4,[],we have to do everything in our power to stop violence against women and to support the victims.
3300,fine-tune/20160511-0900-PLENARY-6-en_20160511-12:01:25_1,[],of our party or personal views we are all parliamentarians and one of the most important powers we have is the ability to hold the executive to account through parliamentary pqs but these pqs are now being treated with contempt by the services. questions are not receiving proper answers they are evasive incomplete and dismissive and the timescale for answering is frequency exceeded. rule
3301,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:08:29_1,[{'type': 'person'| 'filler': 'mugabe'}],as far back as i can remember mugabe has acted in this way retaining a veneer of democracy whilst acting in a despotic and undemocratic way.
3302,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:08:29_5,[{'type': 'gpe'| 'filler': 'zimbabwe'}| {'type': 'person'| 'filler': 'mugabe'}],we have seen assets of mugabe frozen yet at the same time a large amount of money is being sent to zimbabwe in aid and we need to make absolutely sure that we know what we are doing that we know why it is being done and that we ensure that money is not going to the wrong places.
3303,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_9,[{'type': 'gpe'| 'filler': 'zimbabwe'}| {'type': 'gpe'| 'filler': 'eu'}],the eu is committed to fighting discrimination to preserving the rights of individuals to enjoy the full range of human rights in zimbabwe and we are determined to continue supporting the work of civil society organisations and protecting human rights activists.
3304,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_11,[],continued political and economic reforms are essential to restore growth and achieve inclusive and sustainable development.
3305,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_7,"[{'type': 'law'| 'filler': ""zimbabwe's constitution""}]",it is essential that they are free to operate in an environment that protects fundamental human rights and freedoms as set out in zimbabwe's constitution.
3306,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_13,[{'type': 'gpe'| 'filler': 'zimbabwe'}],our overall objective remains to re engage fully with a stable and democratic zimbabwe.
3307,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_3,[{'type': 'org'| 'filler': 'high court'}],we welcome the positive ruling at the high court to grant bail and we take careful note of the judge's remarks about the weakness of the state's case.
3308,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_5,[{'type': 'law'| 'filler': 'constitution'}| {'type': 'gpe'| 'filler': 'zimbabwe'}| {'type': 'person'| 'filler': 'mawarire'}],the right of pastor mawarire to express his views and opinions in a peaceful manner is a fundamental freedom enshrined in zimbabwe's own constitution.
3309,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_12,[{'type': 'date'| 'filler': 'two thousand and eighteen'}],respect for the rule of law human rights and the consolidation of democracy are also essential. the electoral commission should engage with all parties to agree on an electoral framework for the two thousand and eighteen elections.
3310,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_14,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'zimbabwe'}| {'type': 'gpe'| 'filler': 'eu'}],i would like to recall the eu's continuing commitment to the people of zimbabwe and emphasise that the eu remains amongst the most important donors to that country.
3311,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_4,[],the case has been raised with the government at senior level and we will continue to follow developments closely.
3312,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_10,[{'type': 'gpe'| 'filler': 'zimbabwe'}],zimbabwe is at a critical juncture as a number of you have said.
3313,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_6,[{'type': 'gpe'| 'filler': 'zimbabwe'}],human rights defenders organisations and activists are playing a critical role in the promotion of human rights in zimbabwe.
3314,fine-tune/20170316-0900-PLENARY-4-en_20170316-10:15:12_8,[],they deserve recognition and credit for their significant and persistent contribution.
3315,fine-tune/20170316-0900-PLENARY-4-en_20170316-09:53:03_4,[{'type': 'norp'| 'filler': 'zimbabwean'}| {'type': 'person'| 'filler': 'mugabe'}| {'type': 'date'| 'filler': 'eighteen years'}| {'type': 'org'| 'filler': 'parliament'}],i have been in this parliament for eighteen years and throughout this time have campaigned for effective action against mugabe and for freedom for the zimbabwean people.
3316,fine-tune/20170316-0900-PLENARY-4-en_20170316-09:53:03_3,[{'type': 'person'| 'filler': 'robert mugabe'}],in fact the country is bankrupt and its people in despair and yet the grand architect of this misery robert mugabe continues in power.
3317,fine-tune/20170316-0900-PLENARY-4-en_20170316-09:57:46_4,[],the administration has not contacted meps to tell them about the problem and wait for it i hope you are looking for a bit of a laugh here i had been told that i would be informed by email when my emails are back.
3318,fine-tune/20170316-0900-PLENARY-4-en_20170316-09:57:46_7,[{'type': 'cardinal'| 'filler': 'sixty'}| {'type': 'cardinal'| 'filler': 'fifty'}],we do not know when speaking time is happening we do not know when our appointments are happening and this is happening to up to fifty sixty people in here.
3319,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_10,[{'type': 'gpe'| 'filler': 'european union'}],this is why in these difficult moments for the european union it is so important that we think of our common responsibilities towards our citizens and towards the rest of the world.
3320,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_42,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'cardinal'| 'filler': 'one'}],there is not one single thing be it counter terrorism be it trade be it development be it migration management there is not one single issue where we are stronger alone than stronger together.
3321,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_34,[],we do not have to be afraid of our added value even when it is a partial one.
3322,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_44,[{'type': 'date'| 'filler': 'a couple of centuries'}],threats are global opportunities are global all of our countries compared to the rest of the countries in the world are small sized countries at the maximum medium sized countries. we are not living in the era of empires anymore not for a couple of centuries.
3323,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_27,[{'type': 'org'| 'filler': 'parliament'}| {'type': 'cardinal'| 'filler': 'twenty eight'}| {'type': 'cardinal'| 'filler': 'one'}],it is a part of the strategy that was carefully thought of as you can imagine and it responds to the fact that on one side we need to keep the unity not only of the twenty eight member states but also the different institutions including this parliament and this is what is done
3324,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_25,[{'type': 'date'| 'filler': 'yesterday'}],it is now also a matter of turning this into practice so that is why i think that the package we adopted yesterday is something that is going to be extremely important in our capacity to implement also part of the strategy using our different instruments keeping in mind that they are different and covering different areas but in a coherent and integrated way.
3325,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_48,[],so i hope that we can indeed as some of you said use a strategy to turn our common vision and action into those of a self confident global player.
3326,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_23,[],this simply says that we need to use our resources in a coherent way and respond to the needs of the populations we are working with and all the messages we are getting are in the sense that we need to also work on security as we continue to work on development.
3327,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_53,[],the point here is whether we want to react to a change that is produced somewhere else or if we are confident enough to try and shape the change that is happening around us and i believe that we have all the tools all the strength if we have the political will to do it exactly as our citizens have an interest in us doing this.
3328,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_40,[{'type': 'norp'| 'filler': 'european'}| {'type': 'norp'| 'filler': 'european'}],i am sorry but i am not going to hear those voices in this field because if there is one field where it is self evident that the security of the european citizens require european action it is our work in the world.
3329,fine-tune/20160706-0900-PLENARY-15-en_20160706-16:51:20_46,[{'type': 'gpe'| 'filler': 'european union'}],our strength is our european union in the world and our partners around the world see it very clearly and recognise our strengths in the world.
