ID,wav,semantics,transcript
1303,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_9,[],individuals will have the right to know when their data has been hacked.
1304,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_25,[],the new police directive will allow for smoother exchange of information between member states' police and judicial authorities while ensuring a common and better standard of data protection.
1305,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_23,[{'type': 'org'| 'filler': 'eurojust'}| {'type': 'org'| 'filler': 'europol'}| {'type': 'gpe'| 'filler': 'eu'}],member states will need to share more information with each other and with eu agencies like europol and eurojust.
1306,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_38,[],we will work in particular with data protection authorities to ensure a uniform application of the rules.
1307,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_7,[],an individual has the right under certain conditions to ask that search engines remove links leading to personal information about them.
1308,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_12,[{'type': 'loc'| 'filler': 'europe'}],the reform will boost legal certainty for businesses with a single set of rules across europe.
1309,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_30,[],on the contrary it means that we need to make sure that the relevant data is available for the relevant law enforcement officer and for the right purpose.
1310,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_40,[],the commission will work with them to ensure they are well prepared for their new tasks and we want to have an open dialogue with other stakeholders notably businesses to ensure they are aware of their obligations and also that any doubts about the application of the new rules are verified.
1311,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_1,[],the commission welcomes the final text that is before you.
1312,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_14,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'cardinal'| 'filler': 'one'}],thanks to the one stop shop companies will only have to deal with one single supervisory authority.
1313,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_36,[],so the commission will work closely with member states to make sure that existing laws are adapted or repealed as necessary.
1314,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_10,[],companies and organisations must notify the national supervisory authority of serious data breaches as soon as possible so that users can take appropriate measures.
1315,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_32,[{'type': 'date'| 'filler': 'this week'}],let me now say a few words about the commission's strategy for the next steps after this week's historic adoption of the data protection reform.
1316,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_42,[],the commission wants to ensure a dialogue between the actors to make sure we are all ready for the big day in.
1317,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_5,[],it will also be easier for people to transfer their personal data between service providers.
1318,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_29,[{'type': 'date'| 'filler': 'last week'}],as the commission said last week in its communication on interoperability of information systems in the area of freedom security and justice we need to fill the gaps left by our current information systems but this does not mean mass gathering of data without purpose.
1319,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_34,[{'type': 'date'| 'filler': 'two years'}],member states will also have two years to transpose and implement the police directive.
1320,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_3,[],let me now take you through the various benefits of the new rules. the regulation will reinforce the tools to allow people to regain control of their personal data.
1321,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:13:10_27,[],it is about ensuring the correct and lawful treatment of personal data in the law enforcement context which also includes the personal information of victims or witnesses of crime.
1322,fine-tune/20160413-0900-PLENARY-17-en_20160413-16:11:10_3,[],that is good for citizens.
1323,fine-tune/20160413-0900-PLENARY-17-en_20160413-16:11:10_7,[],a very good job was done.
1324,fine-tune/20160413-0900-PLENARY-17-en_20160413-16:11:10_4,[],it is good for businesses.
1325,fine-tune/20160413-0900-PLENARY-17-en_20160413-16:11:10_2,[],which will be applied equally in every member state.
1326,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_8,[],we will also be able to set a gold standard for the digital market of tomorrow when these standards will be essential for each and every new technology product and service.
1327,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_6,[{'type': 'norp'| 'filler': 'european'}],i am convinced that respect for data protection is not only a precondition for trust and innovation in a digitalised economy but it will be an important key for the success of our european economies in the future.
1328,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_2,[{'type': 'org'| 'filler': 'european council'}| {'type': 'org'| 'filler': 'parliament'}| {'type': 'date'| 'filler': 'two thousand and fifteen'}| {'type': 'gpe'| 'filler': 'luxembourg'}| {'type': 'date'| 'filler': 'december'}| {'type': 'date'| 'filler': 'two thousand and fifteen'}],two thousand and fifteen the agreement found in december under the luxembourg presidency is an important signal as the finalisation of this file by the end of two thousand and fifteen was announced by the commission and parliament's presidents as well as the heads of state in the european council several times.
1329,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_13,[{'type': 'norp'| 'filler': 'europeans'}| {'type': 'date'| 'filler': 'throughout recent years'}],this compromise which we have found in an intense democratic debate in a legislative process throughout recent years is a huge step forward towards creating a single legal environment for the digital world of tomorrow and this is our chance as europeans to have a significant effect on it.
1330,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_11,[],stronger consumer transparency and choice is building new opportunities for trustful secure and consumer friendly products and services.
1331,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_16,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'law'| 'filler': 'eu data protection regulation'}],everybody out there is waiting for us to formally finalise and present the long expected eu data protection regulation and data controllers their consultants member state governments and data protection authorities are eager to do what from now on will be the most important thing to get this single data protection law of the european union into practice as soon as possible.
1332,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_10,[],with new rights such as data portability and new principles like data protection by design we are further developing the protection of our privacy and self determination in times of big data and the internet of things.
1333,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_14,[{'type': 'org'| 'filler': 'council'}| {'type': 'org'| 'filler': 'parliament'}| {'type': 'person'| 'filler': 'marju lauristin'}],i want once again to thank the shadow rapporteurs the rapporteur for the police directive marju lauristin and all the colleagues here in parliament in the commission and in the council as well as all the people involved in this democratic process for their hard work their honest and open engagement and contribution to this result.
1334,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_12,[{'type': 'org'| 'filler': 'eu data protection board'}],the newly built consistency mechanism in the future eu data protection board and a strong sanction regime will ensure that there will be equal opportunities effective rights and legal certainty for everyone on our market which as the biggest common market in the world nobody will be able to ignore.
1335,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_7,[{'type': 'norp'| 'filler': 'europeans'}],we europeans not only export a high protection of privacy and consumer rights online.
1336,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_1,[{'type': 'date'| 'filler': 'june'}| {'type': 'org'| 'filler': 'council'}| {'type': 'date'| 'filler': 'march two thousand and fourteen'}],it is the result of intense negotiations in both legislators' bodies and in the course of a trilogue on the basis of our first reading in march two thousand and fourteen and a general approach in the council from june.
1337,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:01:36_9,[{'type': 'law'| 'filler': 'directive on data protection'}| {'type': 'date'| 'filler': 'one thousand nine hundred and ninety five'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'ordinal'| 'filler': 'first'}],at the same time we are for the first time in european history regulating the application of a fundamental right for the whole european market by a directly applicable eu regulation. we are deepening and harmonising the existing rights and standards from the one thousand nine hundred and ninety five directive on data protection and creating a single legal standard for the protection of personal data which is fit for the digitalised society of tomorrow.
1338,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:51:36_1,[],the directive is also very important as the first comprehensive instrument to regulate data protection for law enforcement.
1339,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:51:36_3,[],this time is crucial for some points.
1340,fine-tune/20160413-0900-PLENARY-17-en_20160413-15:51:36_6,[],the use of big data is important for business but also for science and research and in the end for personalised products and services for us as users.
