ID,wav,semantics,transcript
3227,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:18:25_5,[],investing in energy efficiency measures can bring about immediate and tangible benefits for both households and business in industry such as reduction of costs creation of employment opportunities and growth as well as an encouragement in the transition towards a low carbon economy.
3228,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:18:25_1,[{'type': 'date'| 'filler': 'two thousand and twenty'}| {'type': 'cardinal'| 'filler': 'twenty'}],that said we are facing a severe challenge to meeting the objective of reducing the overall energy consumption by twenty by two thousand and twenty where policies fostering energy efficiency could and should play a stronger role.
3229,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:18:25_0,[{'type': 'gpe'| 'filler': 'eu'}],mr president i voted in favour of this report because we must continue to make sure that energy efficiency is at the very centre of many of our eu policies.
3230,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:18:25_2,[],being energy efficient is very important in terms of getting it right from the very start of new projects.
3231,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:18:25_4,[{'type': 'norp'| 'filler': 'european'}],energy efficiency improvements are decisive for european competitiveness and represent a win win option in the fight against climate change.
3232,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:30:39_2,[{'type': 'cardinal'| 'filler': 'five hundred and fifty two'}| {'type': 'org'| 'filler': 'european parliament'}| {'type': 'cardinal'| 'filler': 'twenty four'}],with twenty four official languages the european parliament's interpretation services have to cover a total of five hundred and fifty two language combinations.
3233,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:31:56_5,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}| {'type': 'org'| 'filler': 'parliament'}],adopting this officially would only serve to bring more transparency and dynamism to the workings of parliament and send a signal to eu citizens that the eu is serious in its aim to make efficient and budgetary savings.
3234,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:31:56_1,[{'type': 'cardinal'| 'filler': 'two'}| {'type': 'org'| 'filler': 'council of europe'}| {'type': 'cardinal'| 'filler': 'forty seven'}| {'type': 'cardinal'| 'filler': 'six'}| {'type': 'cardinal'| 'filler': 'hundred and ninety three'}| {'type': 'org'| 'filler': 'un'}],the un with one hundred and ninety three member states operates with just six and the forty seven member state council of europe has just two official languages.
3235,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:31:56_0,[{'type': 'cardinal'| 'filler': 'twenty four'}| {'type': 'cardinal'| 'filler': 'twenty eight'}| {'type': 'gpe'| 'filler': 'eu'}],mr president the eu has twenty eight member states and twenty four official languages.
3236,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:31:56_2,[{'type': 'gpe'| 'filler': 'eu'}],working towards a more efficient and cost effective interpretation process is of course welcome but the recommendations do not offer the radical solution which would be the logical step for an expanding supranational institution such as the eu.
3237,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:42:30_1,[{'type': 'norp'| 'filler': 'conservative'}],however these proposals are not as bad as they could have been thanks to the intervention of conservative meps.
3238,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:42:30_6,[{'type': 'gpe'| 'filler': 'eu'}],at a time when it is difficult enough to get your feet on the property market it should not be up to the eu to decide whether or not parents help their children with their mortgages.
3239,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:42:30_2,[{'type': 'norp'| 'filler': 'uk'}],at least we prevented a range of unintended consequences for the uk mortgage market.
3240,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:48:22_1,[],as previous speakers have said the importance of the report cannot be overstated in view of the fact that a mortgage is often the most important and longest financial commitment a family makes.
3241,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:33:49_2,[{'type': 'norp'| 'filler': 'european'}],as we know transport is the backbone of the european economy. without it the tourism industry could not exist manufacturers could not get their goods to market and life would be impossible.
3242,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:33:49_4,[{'type': 'gpe'| 'filler': 'eu'}],it is crucial that we reduce the impact of transport on climate change while at the same time contributing to improving the health of eu citizens and their quality of life.
3243,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:33:49_5,[],we must not look negatively on the need to reduce the impact of transport on our environment but rather see it as an opportunity because jobs can be created in the r d sector while at the same time we are meeting our environmental targets.
3244,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:31:45_0,[{'type': 'gpe'| 'filler': 'eu'}],mr president in all sectors across the eu maximising our research and innovation potential means we can deliver competitive high quality and sustainable services and the transport sector is no exception.
3245,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:31:45_1,[{'type': 'norp'| 'filler': 'european'}],however the principle of subsidiarity must remain foremost in our consideration of the commission's communication on european transport technology strategy.
3246,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:31:45_2,[],i am concerned that this report points to the initiatives which would be best formulated and executed by the member states themselves.
3247,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:43:35_2,[],most mortgages are local to the country from which the applicant derives.
3248,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:43:35_3,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'person'| 'filler': 'snchez presedo'}| {'type': 'gpe'| 'filler': 'eu'}],every country in the eu has its own culture as regards home ownership and that should be respected but consumer protection should be the defining principle when considering cross border rules and the compatibility of national systems. i congratulate mr snchez presedo on his report on this issue although i still have concerns about how the directive is likely to be implemented across the eu.
3249,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:53:51_0,[{'type': 'gpe'| 'filler': 'union'}],mr president i welcome this report because it is very badly needed in order to enhance investor protection and confidence in the markets and confidence is all important. the report would establish a common regulatory framework on market abuse to ensure the integrity of financial markets in the union.
3250,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:53:51_1,[],the proposal extends the scope of the market abuse framework applying to any financial institution or instrument admitted to trading.
3251,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:53:51_3,[{'type': 'gpe'| 'filler': 'european union'}],there will be no place hopefully as a result of this for market abusers to hide within the european union.
3252,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:53:51_5,[],the regulation will lay down a set of administrative procedures sanctions and fines to ensure a common approach in the member states.
3253,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:53:51_6,[],also the directive will introduce a requirement for all member states to put in place effective proportionate and dissuasive criminal sanctions for the most serious insider dealing and trading and market manipulation offences.
3254,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:23:07_1,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'european union'}],such a strategy would give a very welcome boost to the development of sustainable economic activities in the region which will have a beneficial effect on coastal communities and adjacent inland areas. properly managed fisheries provide employment in some of the most rural and remote parts of the european union and when sensibly managed this is a renewable resource that is very valuable in the fight against unemployment in many isolated parts of the eu.
3255,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:16:16_0,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}],mr president in what remains a difficult economic time across the eu it is absolutely essential that we ensure that every penny of eu funding is spent in the most cost effective manner possible.
3256,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:16:16_1,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'date'| 'filler': 'today'}],however as outlined in today's report strategic use of european structural and investment funds could drive private investment in energy efficiency across europe and support member states in their efforts to increase their energy efficiency.
3257,fine-tune/20130910-0900-PLENARY-9-en_20130910-13:16:16_2,[{'type': 'gpe'| 'filler': 'eu'}],the most successful and effective initiatives will i believe be those that complement member states' individual efforts to increase energy efficiency with targeted investments of eu funds that contribute to overall growth and job creation within our individual regions.
3258,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:41:01_2,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'date'| 'filler': 'for many years'}| {'type': 'org'| 'filler': 'parliament'}],as previous speakers have said parliament has unsuccessfully called for many years for the need to strengthen procedural rights stressing the need to strike the right balance between the freedom of justice and security. this report finally recognises an overarching principle of basic human and criminal law at eu level.
3259,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:41:01_3,[{'type': 'law'| 'filler': 'eu charter'}| {'type': 'law'| 'filler': 'echr'}],despite the existence of common principles and minimum standards stemming both from the echr and the eu charter provisions governing access to a lawyer vary significantly from one member state to another and this report introduces a level playing field and a measure of consistency.
3260,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:41:01_4,[{'type': 'loc'| 'filler': 'europe'}],in a borderless europe citizens have to be confident that their rights are fully respected and that their security is provided when they are travelling.
3261,fine-tune/20130910-0900-PLENARY-9-en_20130910-12:36:24_0,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'gpe'| 'filler': 'wales'}| {'type': 'norp'| 'filler': 'european'}],mr president i am hugely sceptical about the practical implementation of the european arrest warrant by member states having heard personal stories from my constituents in wales where the arrest warrant has been used to make them face spurious charges under different legal systems of questionable legitimacy in other parts of europe particularly in less regulated sectors such as the construction industry.
