ID,duration,wav,semantics,transcript
50076,1.088,slurp_real/audio-1494607566-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'miami'}]},report the time in miami
50077,1.151875,slurp_real/audio-1494607566.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': [{'type': 'place_name'| 'filler': 'miami'}]},report the time in miami
50078,5.50325,slurp_real/audio-1488991683.flac,{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': 'mexican'}| {'type': 'business_type'| 'filler': 'restaurant'}]},call the closest mexican restaurant
50079,2.112,slurp_real/audio-1490007453-headset.flac,{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': 'mexican'}| {'type': 'business_type'| 'filler': 'restaurant'}]},call the closest mexican restaurant
50080,2.17575,slurp_real/audio-1490007453.flac,{'scenario': 'takeaway'| 'action': 'order'| 'entities': [{'type': 'food_type'| 'filler': 'mexican'}| {'type': 'business_type'| 'filler': 'restaurant'}]},call the closest mexican restaurant
50081,3.328,slurp_real/audio-1498565914-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'next sunday'}]},do i have any remainder next sunday
50082,2.943625,slurp_real/audio-1498565914.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'next sunday'}]},do i have any remainder next sunday
50083,4.0314375,slurp_real/audio-1488984672.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'next sunday'}]},do i have any remainder next sunday
50084,6.4,slurp_real/audio-1490182415-headset.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},guess what happened today
50085,6.399125,slurp_real/audio-1490182415.flac,{'scenario': 'general'| 'action': 'quirky'| 'entities': [{'type': 'date'| 'filler': 'today'}]},guess what happened today
50086,1.28,slurp_real/audio-1490292069-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who sings that song
50087,1.279875,slurp_real/audio-1490292069.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who sings that song
50088,1.6,slurp_real/audio-1495378139-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who sings that song
50089,1.5998125,slurp_real/audio-1495378139.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who sings that song
50090,3.904,slurp_real/audio-1497269920-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'tweet'}| {'type': 'business_name'| 'filler': 'comcast'}]},tweet a complaint to comcast
50091,2.176,slurp_real/audio-1494513395-headset.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'tweet'}| {'type': 'business_name'| 'filler': 'comcast'}]},tweet a complaint to comcast
50092,2.3036875,slurp_real/audio-1494513395.flac,{'scenario': 'social'| 'action': 'post'| 'entities': [{'type': 'media_type'| 'filler': 'tweet'}| {'type': 'business_name'| 'filler': 'comcast'}]},tweet a complaint to comcast
50093,1.728,slurp_real/audio-1497871987-headset.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},what's on the list
50094,1.79175,slurp_real/audio-1497871987.flac,{'scenario': 'lists'| 'action': 'query'| 'entities': []},what's on the list
50095,4.352,slurp_real/audio-1497867013-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'friday'}| {'type': 'time'| 'filler': 'eight am'}]},please block off friday at eight am on my calendar
50096,4.3514375,slurp_real/audio-1497867013.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'friday'}| {'type': 'time'| 'filler': 'eight am'}]},please block off friday at eight am on my calendar
50097,4.672,slurp_real/audio-1497867035-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'friday'}| {'type': 'time'| 'filler': 'eight am'}]},please block off friday at eight am on my calendar
50098,4.671375,slurp_real/audio-1497867035.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'friday'}| {'type': 'time'| 'filler': 'eight am'}]},please block off friday at eight am on my calendar
50099,3.75,slurp_real/audio-1488634912.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'remainder of the week'}]},what's my agenda for the remainder of the week
50100,2.304,slurp_real/audio-1494606951-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'time'| 'filler': 'remainder of the week'}]},what's my agenda for the remainder of the week
50101,5.056,slurp_real/audio-1500388512-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'today'}]},i won't be getting an oil change for my car today
50102,4.9913125,slurp_real/audio-1500388512.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'today'}]},i won't be getting an oil change for my car today
50103,2.943625,slurp_real/audio-1494418756.flac,{'scenario': 'calendar'| 'action': 'remove'| 'entities': [{'type': 'date'| 'filler': 'rest of the year'}]},olly clear everything off my calendar for the rest of the year
50104,2.56,slurp_real/audio-1490357512-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'date'| 'filler': 'friday'}]},write in my calendar i have a event for next friday
50105,2.688,slurp_real/audio-1499690415-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'media_type'| 'filler': 'spotify'}]},play spotify playlist blank
50106,2.6236875,slurp_real/audio-1499690415.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'media_type'| 'filler': 'spotify'}]},play spotify playlist blank
50107,3.072,slurp_real/audio-1500039552-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'media_type'| 'filler': 'spotify'}]},play spotify playlist blank
50108,3.071625,slurp_real/audio-1500039552.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'media_type'| 'filler': 'spotify'}]},play spotify playlist blank
50109,2.88,slurp_real/audio-1498566721-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'rohit'}]},are there any recent emails from rohit
50110,3.007625,slurp_real/audio-1498566721.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'rohit'}]},are there any recent emails from rohit
50111,2.752,slurp_real/audio-1497884301-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'rohit'}]},are there any recent emails from rohit
50112,2.815625,slurp_real/audio-1497884301.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'person'| 'filler': 'rohit'}]},are there any recent emails from rohit
50113,1.088,slurp_real/audio-1498573126-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50114,1.215875,slurp_real/audio-1498573126.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50115,1.984,slurp_real/audio-1502099567-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50116,2.229125,slurp_real/audio-1502099567.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50117,2.048,slurp_real/audio-1490006886-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50118,2.17575,slurp_real/audio-1490006886.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50119,2.944,slurp_real/audio-1490007011-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50120,3.007625,slurp_real/audio-1490007011.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50121,2.176,slurp_real/audio-1489671522-headset.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50122,2.17575,slurp_real/audio-1489671522.flac,{'scenario': 'lists'| 'action': 'remove'| 'entities': []},delete item four
50123,2.56,slurp_real/audio-1502377539-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'timeofday'| 'filler': 'morning'}]},do i have any meeting tomorrow morning
50124,2.04775,slurp_real/audio-1502377539.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'timeofday'| 'filler': 'morning'}]},do i have any meeting tomorrow morning
50125,2.24,slurp_real/audio-1497437035-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'timeofday'| 'filler': 'morning'}]},do i have any meeting tomorrow morning
50126,2.368,slurp_real/audio-1497437035.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'tomorrow'}| {'type': 'timeofday'| 'filler': 'morning'}]},do i have any meeting tomorrow morning
50127,1.728,slurp_real/audio-1490019227-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'south pole'}]},where is the south pole
50128,1.79175,slurp_real/audio-1490019227.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'south pole'}]},where is the south pole
50129,1.28,slurp_real/audio-1498573535-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'south pole'}]},where is the south pole
50130,1.4078125,slurp_real/audio-1498573535.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'south pole'}]},where is the south pole
50131,1.792,slurp_real/audio-1501688786-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'south pole'}]},where is the south pole
50132,1.79175,slurp_real/audio-1501688786.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'south pole'}]},where is the south pole
50133,1.92,slurp_real/audio-1502462263-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'south pole'}]},where is the south pole
50134,1.79175,slurp_real/audio-1502462263.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'south pole'}]},where is the south pole
50135,3.7115,slurp_real/audio-1488993398.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50136,3.136,slurp_real/audio--1504191016-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50137,3.1995625,slurp_real/audio--1504191016.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50138,2.944,slurp_real/audio--1504193242-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50139,2.879625,slurp_real/audio--1504193242.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50140,2.88,slurp_real/audio-1501151354-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50141,3.2740625,slurp_real/audio-1501151354.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50142,2.944,slurp_real/audio--1506078545-headset.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50143,2.943625,slurp_real/audio--1506078545.flac,{'scenario': 'audio'| 'action': 'volume_up'| 'entities': []},i couldn't hear you repeat that louder
50144,4.288,slurp_real/audio-1497622292-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'my house'}| {'type': 'time'| 'filler': 'in an hour'}]},can i get a taxi to come to my house in an hour
50145,4.3514375,slurp_real/audio-1497622292.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'my house'}| {'type': 'time'| 'filler': 'in an hour'}]},can i get a taxi to come to my house in an hour
50146,4.352,slurp_real/audio-1497865811-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'my house'}| {'type': 'time'| 'filler': 'in an hour'}]},can i get a taxi to come to my house in an hour
50147,4.479375,slurp_real/audio-1497865811.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'my house'}| {'type': 'time'| 'filler': 'in an hour'}]},can i get a taxi to come to my house in an hour
50148,2.816,slurp_real/audio-1501689779-headset.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'my house'}| {'type': 'time'| 'filler': 'in an hour'}]},can i get a taxi to come to my house in an hour
50149,2.935375,slurp_real/audio-1501689779.flac,{'scenario': 'transport'| 'action': 'taxi'| 'entities': [{'type': 'transport_type'| 'filler': 'taxi'}| {'type': 'place_name'| 'filler': 'my house'}| {'type': 'time'| 'filler': 'in an hour'}]},can i get a taxi to come to my house in an hour
50150,3.904,slurp_real/audio-1502217485-headset.flac,"{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'playlist_name'| 'filler': ""i'm feeling lucky""}| {'type': 'app_name'| 'filler': 'google play'}]}",start the i'm feeling lucky playlist on google play
50151,3.8395,slurp_real/audio-1502217485.flac,"{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'playlist_name'| 'filler': ""i'm feeling lucky""}| {'type': 'app_name'| 'filler': 'google play'}]}",start the i'm feeling lucky playlist on google play
50152,2.624,slurp_real/audio-1497270499-headset.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'regal'}]},what does regal mean
50153,2.687625,slurp_real/audio-1497270499.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'regal'}]},what does regal mean
50154,2.3036875,slurp_real/audio-1499693801.flac,{'scenario': 'qa'| 'action': 'definition'| 'entities': [{'type': 'definition_word'| 'filler': 'regal'}]},what does regal mean
50155,2.944,slurp_real/audio-1501151732-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},how far does my dollar go in japan
50156,3.413375,slurp_real/audio-1501151732.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': []},how far does my dollar go in japan
50157,5.69525,slurp_real/audio-1501754993.flac,{'scenario': 'email'| 'action': 'sendemail'| 'entities': [{'type': 'person'| 'filler': 'dale'}]},shoot dale an email response warning him about the gulls at the beach
50158,1.984,slurp_real/audio-1501752739-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'times of india'}]},check for hot news in times of india
50159,2.04775,slurp_real/audio-1501752739.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'times of india'}]},check for hot news in times of india
50160,3.84,slurp_real/audio-1497621823-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'times of india'}]},check for hot news in times of india
50161,3.9035,slurp_real/audio-1497621823.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'times of india'}]},check for hot news in times of india
50162,3.52,slurp_real/audio-1502200135-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'times of india'}]},check for hot news in times of india
50163,3.5195625,slurp_real/audio-1502200135.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'times of india'}]},check for hot news in times of india
50164,2.88,slurp_real/audio-1502896343-headset.flac,{'scenario': 'news'| 'action': 'query'| 'entities': [{'type': 'media_type'| 'filler': 'times of india'}]},check for hot news in times of india
